iteration_no,link_id,from_node_id,to_node_id,volume,ref_volume,base_demand_volume,obs_volume,background_volume,link_capacity,lane_capacity,D,doc,vdf_fftt,travel_time,vdf_alpha,vdf_beta,vdf_plf,speed_mph,speed_kmph,VMT,VHT,PMT,PHT,VHT_QVDF,PHT_QVDF,geometry,mod_vol_auto,obs_vol_auto,P,t0,t2,t3,vt2_mph,vt2_kmph,mu,Q_gamma,free_speed_mph,cutoff_speed_mph,free_speed_kmph,cutoff_speed_kmph,congestion_ref_speed_mph,avg_queue_speed_mph,avg_QVDF_period_speed_mph,congestion_ref_speed_kmph,avg_queue_speed_kmph,avg_QVDF_period_speed_kmph,avg_QVDF_period_travel_time,Severe_Congestion_P,spd_mph_07:00,spd_mph_07:05,spd_mph_07:10,spd_mph_07:15,spd_mph_07:20,spd_mph_07:25,spd_mph_07:30,spd_mph_07:35,spd_mph_07:40,spd_mph_07:45,spd_mph_07:50,spd_mph_07:55,
1,1620,1069,1068,0.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,0.0000,0.0000,0.2600,0.2600,0.1500,4.0000,1.0000,34.6154,55.6962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9282231 33.3233733, -111.9282105 33.322659, -111.9282069 33.3224571, -111.9281977 33.3219326, -111.928197 33.3218929, -111.9281964 33.3218619, -111.9281854 33.3212263, -111.928185 33.3212063)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,26.250000,42.236250,0.000000,-nan(ind),35.000000,26.250000,56.315000,42.236250,35.000000,35.000000,35.000000,56.315000,56.315000,56.315000,0.257143,0.000000,35.000,35.000,35.000,35.000,35.000,35.000,-nan(ind),35.000,35.000,35.000,35.000,35.000,
1,1621,1069,1529,0.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,0.0000,0.0000,0.0500,0.0500,0.1500,4.0000,1.0000,30.0000,48.2700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9282231 33.3233733, -111.9282244 33.3234608, -111.9282278 33.3236746, -111.9282292 33.3237633)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,26.250000,42.236250,0.000000,-nan(ind),35.000000,26.250000,56.315000,42.236250,35.000000,35.000000,35.000000,56.315000,56.315000,56.315000,0.051429,0.000000,35.000,35.000,35.000,35.000,35.000,35.000,-nan(ind),35.000,35.000,35.000,35.000,35.000,
1,1622,1070,1071,0.0000,0.0000,0.0000,-1.0000,0.0000,40000.0000,8000.0000,0.0000,0.0000,0.0100,0.0100,0.1500,4.0000,1.0000,10.0000,16.0900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.928173 33.320179, -111.92823 33.320059)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,33.750000,54.303750,0.000000,-nan(ind),45.000000,33.750000,72.405000,54.303750,45.000000,45.000000,45.000000,72.405000,72.405000,72.405000,0.013333,0.000000,45.000,45.000,45.000,45.000,45.000,45.000,-nan(ind),45.000,45.000,45.000,45.000,45.000,
1,1623,1070,1324,0.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,0.0000,0.0000,0.0500,0.0500,0.1500,4.0000,1.0000,40.0000,64.3600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.928173 33.320179, -111.9281792 33.3207717)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,33.750000,54.303750,0.000000,-nan(ind),45.000000,33.750000,72.405000,54.303750,45.000000,45.000000,45.000000,72.405000,72.405000,72.405000,0.053333,0.000000,45.000,45.000,45.000,45.000,45.000,45.000,-nan(ind),45.000,45.000,45.000,45.000,45.000,
1,1624,1071,2,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.7800,0.7800,0.1500,4.0000,1.0000,56.1538,90.3515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.92823 33.320059, -111.9223448853546 33.32935351748038)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.796364,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,1625,1072,1073,750.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,250.0000,0.0521,0.2600,0.2600,0.1500,4.0000,1.0000,36.9231,59.4092,120.000000,3.250000,120.000000,3.250000,3.452218,3.452218,"LINESTRING (-111.9091279 33.4029846, -111.9091271 33.4027841, -111.9091297 33.4024701, -111.9091293 33.4023867, -111.9091301 33.4021966, -111.9091305 33.4021045, -111.9091318 33.4017743, -111.9091313 33.4013951, -111.9091327 33.4010029, -111.9091322 33.4006791)",750.000000,-1.000000,0.052083,7.473958,7.500000,7.526042,26.249946,42.236163,4800.000000,61097399.665412,35.000000,26.250000,56.315000,42.236250,34.544271,34.544233,34.760265,55.581732,55.581670,55.929267,0.276177,0.000000,35.000,34.920,34.840,34.760,34.679,34.599,26.250,34.599,34.679,34.760,34.840,34.920,
1,1626,1072,1197,1080.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,540.0000,0.1688,0.4300,0.4300,0.1500,4.0000,1.0000,37.6741,60.6177,291.600000,7.740059,291.600000,7.740059,8.542190,8.542190,"LINESTRING (-111.9091279 33.4029846, -111.909127 33.403174, -111.909127 33.4033671, -111.9091272 33.4035219, -111.909127 33.4036599, -111.909127 33.4037943, -111.9091277 33.4038153, -111.909127 33.4039065, -111.909127 33.4040514, -111.9091273 33.4041995, -111.9091269 33.4042205, -111.909126 33.4045832, -111.9091257 33.4046543, -111.9091257 33.4047206, -111.9091235 33.4051671, -111.909123 33.4053528, -111.9091231 33.4054245, -111.9091225 33.4055343, -111.9091206 33.405994, -111.9091216 33.4060824, -111.9091208 33.4061789, -111.9091196 33.4063117, -111.9091194 33.4064032, -111.9091189 33.4064571, -111.9091164 33.4066974, -111.9091158 33.4067594, -111.9091145 33.4068521)",1080.000000,-1.000000,0.168750,7.415625,7.500000,7.584375,26.244015,42.226619,3200.000000,564204.739994,35.000000,26.250000,56.315000,42.236250,33.523438,33.519360,34.136446,53.939211,53.932651,54.925541,0.474566,0.000000,35.000,34.704,34.408,34.112,33.816,33.518,26.244,33.518,33.816,34.112,34.408,34.704,
1,1627,1073,47,750.0000,0.0000,0.0000,-1.0000,0.0000,25600.0000,6400.0000,187.5000,0.0293,0.0600,0.0600,0.1500,4.0000,1.0000,40.0000,64.3600,30.000000,0.750000,30.000000,0.750000,0.860386,0.860386,"LINESTRING (-111.9091322 33.4006791, -111.9091303 33.4002282, -111.909133 33.4001487)",750.000000,-1.000000,0.029297,7.485352,7.500000,7.514648,26.249995,42.236241,6400.000000,207121325.810069,35.000000,26.250000,56.315000,42.236250,34.743652,34.743649,34.868071,55.902537,55.902530,56.102726,0.068831,0.000000,35.000,34.956,34.912,34.868,34.824,34.780,26.250,34.780,34.824,34.868,34.912,34.956,
1,1628,1073,1072,1080.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,540.0000,0.1688,0.2600,0.2600,0.1500,4.0000,1.0000,36.9228,59.4088,172.800000,4.680036,172.800000,4.680036,5.062038,5.062038,"LINESTRING (-111.9091322 33.4006791, -111.9091327 33.4010029, -111.9091313 33.4013951, -111.9091318 33.4017743, -111.9091305 33.4021045, -111.9091301 33.4021966, -111.9091293 33.4023867, -111.9091297 33.4024701, -111.9091271 33.4027841, -111.9091279 33.4029846)",1080.000000,-1.000000,0.168750,7.415625,7.500000,7.584375,26.244015,42.226619,3200.000000,334343.549626,35.000000,26.250000,56.315000,42.236250,33.523438,33.519360,34.136446,53.939211,53.932651,54.925541,0.281224,0.000000,35.000,34.704,34.408,34.112,33.816,33.518,26.244,33.518,33.816,34.112,34.408,34.704,
1,1629,1074,1075,710.0000,0.0000,0.0000,-1.0000,0.0000,28800.0000,7200.0000,177.5000,0.0247,0.0500,0.0500,0.1500,4.0000,1.0000,30.0000,48.2700,21.300000,0.591667,21.300000,0.591667,0.610499,0.610499,"LINESTRING (-111.926299 33.4195429, -111.9263055 33.4199832)",710.000000,-1.000000,0.024653,7.487674,7.500000,7.512326,26.249997,42.236246,7200.000000,349804459.073449,35.000000,26.250000,56.315000,42.236250,34.784288,34.784286,34.889485,55.967920,55.967917,56.137182,0.051591,0.000000,35.000,34.963,34.926,34.889,34.853,34.816,26.250,34.816,34.853,34.889,34.926,34.963,
1,1630,1074,1983,680.0000,0.0000,0.0000,-1.0000,0.0000,16200.0000,5400.0000,226.6667,0.0420,0.0500,0.0500,0.1500,4.0000,1.0000,30.0000,48.2700,20.400000,0.566667,20.400000,0.566667,0.586061,0.586061,"LINESTRING (-111.926299 33.4195429, -111.9262981 33.4192639, -111.926296 33.4191375)",680.000000,-1.000000,0.041975,7.479012,7.500000,7.520988,26.249977,42.236213,5400.000000,30795684.237307,35.000000,26.250000,56.315000,42.236250,34.632716,34.632700,34.808649,55.724040,55.724014,56.007116,0.051711,0.000000,35.000,34.936,34.872,34.808,34.744,34.681,26.250,34.681,34.744,34.808,34.872,34.936,
1,1631,1075,1074,680.0000,0.0000,0.0000,-1.0000,0.0000,16200.0000,5400.0000,226.6667,0.0420,0.0500,0.0500,0.1500,4.0000,1.0000,30.0000,48.2700,20.400000,0.566667,20.400000,0.566667,0.586061,0.586061,"LINESTRING (-111.9263055 33.4199832, -111.926299 33.4195429)",680.000000,-1.000000,0.041975,7.479012,7.500000,7.520988,26.249977,42.236213,5400.000000,30795684.237307,35.000000,26.250000,56.315000,42.236250,34.632716,34.632700,34.808649,55.724040,55.724014,56.007116,0.051711,0.000000,35.000,34.936,34.872,34.808,34.744,34.681,26.250,34.681,34.744,34.808,34.872,34.936,
1,1632,1075,1984,710.0000,0.0000,0.0000,-1.0000,0.0000,28800.0000,7200.0000,177.5000,0.0247,0.0300,0.0300,0.1500,4.0000,1.0000,20.0000,32.1800,14.200000,0.355000,14.200000,0.355000,0.406999,0.406999,"LINESTRING (-111.9263055 33.4199832, -111.9262989 33.420183, -111.9262989 33.4202366)",710.000000,-1.000000,0.024653,7.487674,7.500000,7.512326,26.249997,42.236246,7200.000000,233202972.715632,35.000000,26.250000,56.315000,42.236250,34.784288,34.784286,34.889485,55.967920,55.967917,56.137182,0.034394,0.000000,35.000,34.963,34.926,34.889,34.853,34.816,26.250,34.816,34.853,34.889,34.926,34.963,
1,1633,1075,2798,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.0800,0.0800,0.1500,4.0000,1.0000,22.5000,36.2025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9263055 33.4199832, -111.9262647 33.4199778, -111.9262223 33.4199693, -111.9261791 33.4199575, -111.9261357 33.4199392, -111.9260964 33.4199161, -111.9260633 33.4198903, -111.9260255 33.4198564, -111.9259766 33.4198088, -111.9258666 33.4197037)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.072000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1634,1076,1077,0.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,0.0000,0.0000,0.0200,0.0200,0.1500,4.0000,1.0000,10.0000,16.0900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.915449 33.4075769, -111.9154658 33.4074418)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,26.250000,42.236250,0.000000,-nan(ind),35.000000,26.250000,56.315000,42.236250,35.000000,35.000000,35.000000,56.315000,56.315000,56.315000,0.017143,0.000000,35.000,35.000,35.000,35.000,35.000,35.000,-nan(ind),35.000,35.000,35.000,35.000,35.000,
1,1635,1076,2045,70.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,23.3333,0.0049,0.1200,0.1200,0.1500,4.0000,1.0000,45.0000,72.4050,6.300000,0.140000,6.300000,0.140000,0.140086,0.140086,"LINESTRING (-111.915449 33.4075769, -111.9165404 33.4075758, -111.917013 33.407576)",70.000000,-1.000000,0.004861,7.497569,7.500000,7.502431,33.750000,54.303750,2333.333333,177637689814.388763,45.000000,33.750000,72.405000,54.303750,44.945312,44.945312,44.972523,72.317008,72.317008,72.360790,0.120073,0.000000,45.000,44.991,44.982,44.973,44.963,44.954,33.750,44.954,44.963,44.973,44.982,44.991,
1,1636,1077,1076,0.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,0.0000,0.0000,0.0200,0.0200,0.1500,4.0000,1.0000,10.0000,16.0900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9154658 33.4074418, -111.915449 33.4075769)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,26.250000,42.236250,0.000000,-nan(ind),35.000000,26.250000,56.315000,42.236250,35.000000,35.000000,35.000000,56.315000,56.315000,56.315000,0.017143,0.000000,35.000,35.000,35.000,35.000,35.000,35.000,-nan(ind),35.000,35.000,35.000,35.000,35.000,
1,1637,1077,2065,960.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,320.0000,0.0667,0.1200,0.1200,0.1500,4.0000,1.0000,45.0000,72.4050,86.400000,1.920000,86.400000,1.920000,1.937220,1.937220,"LINESTRING (-111.9154658 33.4074418, -111.9138803 33.407441)",960.000000,-1.000000,0.066667,7.466667,7.500000,7.533333,33.749813,54.303448,4800.000000,9841043.959322,45.000000,33.750000,72.405000,54.303750,44.250000,44.249869,44.599991,71.198250,71.198039,71.761386,0.121076,0.000000,45.000,44.866,44.732,44.598,44.464,44.330,33.750,44.330,44.464,44.598,44.732,44.866,
1,1638,1078,1081,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,1.1100,1.1100,0.1500,4.0000,1.0000,24.8649,40.0076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9177031 33.4071744, -111.9177037 33.4069057, -111.9177038 33.4067778, -111.9177062 33.4063878, -111.9177107 33.4056793, -111.917711 33.4056224, -111.9177124 33.4053129, -111.9177111 33.4050446, -111.9177138 33.4049914, -111.9177171 33.4046149, -111.917711 33.4043171, -111.9177023 33.404225, -111.9176845 33.4041084, -111.9176674 33.4040238, -111.9176442 33.4039287, -111.9176176 33.40384, -111.9175826 33.403744, -111.917547 33.4036567, -111.9175098 33.4035708, -111.9174679 33.4034859, -111.9174216 33.4034014, -111.9173526 33.4032905, -111.9172476 33.4031621, -111.9170502 33.4029256, -111.9167584 33.4026677, -111.9166169 33.4025582, -111.916116 33.4022146, -111.9160369 33.4021583, -111.9159617 33.4020972, -111.9159048 33.4020469, -111.9158475 33.4019896, -111.9157875 33.4019279, -111.9157371 33.4018683, -111.9156646 33.4017762, -111.9156016 33.4016785, -111.9155465 33.401582, -111.9155051 33.4014991, -111.9154678 33.4014009, -111.9154464 33.4013376, -111.9154281 33.4012736, -111.9154152 33.4012128, -111.9154059 33.4011492)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,1.104000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1639,1078,2887,0.0000,0.0000,0.0000,-1.0000,0.0000,4800.0000,2400.0000,0.0000,0.0000,0.0500,0.0500,0.1500,4.0000,1.0000,20.0000,32.1800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9177031 33.4071744, -111.917669 33.4072504, -111.917667 33.4073756, -111.917698 33.4074448)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.048000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1640,1080,48,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.9500,0.9500,0.1500,4.0000,1.0000,25.2632,40.6484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9177421 33.3935651, -111.9177419 33.3936357, -111.9177407 33.3937026, -111.917736 33.3937798, -111.9177259 33.3938593, -111.9177105 33.3939366, -111.9176989 33.3939777, -111.9176891 33.3940127, -111.9176629 33.3940838, -111.9176351 33.3941461, -111.9176321 33.3941532, -111.9176155 33.3941831, -111.9175952 33.3942204, -111.9174228 33.394512, -111.9174016 33.3945508, -111.9173797 33.3945935, -111.9173573 33.3946426, -111.9171457 33.3951704, -111.917027 33.3954665, -111.9169862 33.3955687, -111.9169645 33.3956242, -111.9169155 33.3957707, -111.9167587 33.3963387, -111.916706 33.3965316, -111.9166765 33.3966681, -111.9166634 33.3967307, -111.9166486 33.3968029, -111.9165782 33.3971562, -111.916541 33.3973262, -111.9165155 33.3974505, -111.9165067 33.3974927, -111.9164931 33.3975631, -111.9164806 33.3976244, -111.916411 33.3979696, -111.9163478 33.3982751, -111.9163348 33.3983419, -111.9163198 33.398411, -111.9162575 33.3987163, -111.9162118 33.3989248, -111.9161897 33.3990194, -111.916182 33.3990442, -111.9161644 33.3991081)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.960000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1641,1080,1722,0.0000,0.0000,0.0000,-1.0000,0.0000,10800.0000,3600.0000,0.0000,0.0000,0.1000,0.1000,0.1500,4.0000,1.0000,24.0000,38.6160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9177421 33.3935651, -111.917743 33.393095, -111.917744 33.3930266, -111.9177479 33.392947)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.096000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1642,1081,48,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.3600,0.3600,0.1500,4.0000,1.0000,25.0000,40.2250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9154059 33.4011492, -111.9153998 33.4010935, -111.9153953 33.401033, -111.9153919 33.4009717, -111.9153905 33.4009057, -111.9153933 33.4008399, -111.9153999 33.4007623, -111.9154098 33.400691, -111.9154252 33.4006149, -111.915446 33.4005323, -111.9154833 33.4004156, -111.9155188 33.4003232, -111.9155571 33.4002359, -111.9155942 33.4001623, -111.915642 33.4000858, -111.9157013 33.3999984, -111.9157757 33.3998869, -111.9158329 33.3997961, -111.9158986 33.3996959, -111.9159555 33.3996015, -111.9160054 33.3995094, -111.9160508 33.3994106, -111.9160998 33.3992937, -111.9161353 33.3991985, -111.9161414 33.3991785, -111.9161644 33.3991081)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.360000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1643,1081,1078,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,1.1100,1.1100,0.1500,4.0000,1.0000,24.8649,40.0076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9154059 33.4011492, -111.9154152 33.4012128, -111.9154281 33.4012736, -111.9154464 33.4013376, -111.9154678 33.4014009, -111.9155051 33.4014991, -111.9155465 33.401582, -111.9156016 33.4016785, -111.9156646 33.4017762, -111.9157371 33.4018683, -111.9157875 33.4019279, -111.9158475 33.4019896, -111.9159048 33.4020469, -111.9159617 33.4020972, -111.9160369 33.4021583, -111.916116 33.4022146, -111.9166169 33.4025582, -111.9167584 33.4026677, -111.9170502 33.4029256, -111.9172476 33.4031621, -111.9173526 33.4032905, -111.9174216 33.4034014, -111.9174679 33.4034859, -111.9175098 33.4035708, -111.917547 33.4036567, -111.9175826 33.403744, -111.9176176 33.40384, -111.9176442 33.4039287, -111.9176674 33.4040238, -111.9176845 33.4041084, -111.9177023 33.404225, -111.917711 33.4043171, -111.9177171 33.4046149, -111.9177138 33.4049914, -111.9177111 33.4050446, -111.9177124 33.4053129, -111.917711 33.4056224, -111.9177107 33.4056793, -111.9177062 33.4063878, -111.9177038 33.4067778, -111.9177037 33.4069057, -111.9177031 33.4071744)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,1.104000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1644,1082,1083,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.2100,0.2100,0.1500,4.0000,1.0000,25.7143,41.3743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349142 33.3946236, -111.934918 33.3944054, -111.934918 33.3942263, -111.9349168 33.3941043, -111.9349145 33.3938586, -111.9349141 33.3937436, -111.9349133 33.393531, -111.9349126 33.3933354)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.216000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1645,1082,1084,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.0600,0.0600,0.1500,4.0000,1.0000,30.0000,48.2700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349142 33.3946236, -111.934876 33.3947078, -111.9348774 33.3948668, -111.934918 33.394993)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.072000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1646,1083,1082,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.2100,0.2100,0.1500,4.0000,1.0000,25.7143,41.3743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349126 33.3933354, -111.9349133 33.393531, -111.9349141 33.3937436, -111.9349145 33.3938586, -111.9349168 33.3941043, -111.934918 33.3942263, -111.934918 33.3944054, -111.9349142 33.3946236)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.216000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1647,1083,2926,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.0800,0.0800,0.1500,4.0000,1.0000,22.5000,36.2025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349126 33.3933354, -111.9349578 33.3932708, -111.9349591 33.393039, -111.934961 33.3928871)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.072000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1648,1084,1082,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.0600,0.0600,0.1500,4.0000,1.0000,30.0000,48.2700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.934918 33.394993, -111.9349484 33.3948701, -111.9349489 33.3947058, -111.9349142 33.3946236)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.072000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1649,1084,1102,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.3900,0.3900,0.1500,4.0000,1.0000,24.6154,39.6062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.934918 33.394993, -111.9349161 33.3953822, -111.9349141 33.395762, -111.9349142 33.3957882, -111.9349125 33.3961433, -111.9349124 33.3961682, -111.9349107 33.3965265, -111.9349104 33.3965909, -111.9349088 33.3969207, -111.9349086 33.3969626, -111.9349089 33.3973027)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.384000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1650,1085,1086,1400.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,1400.0000,1.1667,0.1400,0.1789,0.1500,4.0000,1.0000,20.1224,32.3769,84.000000,4.174452,84.000000,4.174452,5.724963,5.724963,"LINESTRING (-111.9349831 33.3900298, -111.9349925 33.3895923, -111.9349924 33.3895126, -111.934994 33.389196)",1400.000000,-1.000000,1.166667,6.916667,7.500000,8.083333,12.327008,19.834156,1200.000000,69.120000,25.000000,18.750000,40.225000,30.168750,18.750000,14.672584,14.672584,30.168750,23.608188,23.608188,0.245356,0.250000,18.087,16.667,15.166,13.918,13.026,12.500,12.327,12.500,13.026,13.918,15.166,16.667,
1,1651,1085,1089,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.0700,0.0700,0.1500,4.0000,1.0000,25.7143,41.3743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349831 33.3900298, -111.9349409 33.3901631, -111.9349382 33.3903333, -111.934954 33.3903678, -111.9349775 33.3904171)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.072000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
